VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal;updated_at
65315;SO65315;29/01/2025;10/02/2025;10/02/2025;5;29956 - 10292781865;SC;Jinghao;Liu;Michael Blythe;Piura;Debito/Credito;23774.136;13/01/2025
53507;SO53507;31/07/2024;09/08/2024;09/08/2024;5;29527 - 4368892;SC;Robert;Avalos;Jae Pak;Ica;Debito/Credito;4398.8328;13/01/2025
58955;SO58955;30/10/2024;08/11/2024;08/11/2024;5;29527 - 4368892;SC;Robert;Avalos;Jae Pak;Ica;Debito/Credito;5721.768;13/01/2025
65197;SO65197;29/01/2025;10/02/2025;10/02/2025;5;29527 - 4368892;SC;Robert;Avalos;Jae Pak;Ica;Debito/Credito;1430.442;13/01/2025
49541;SO49541;28/01/2024;05/02/2024;05/02/2024;5;29562 - 38901964;SC;Steven;Brown;Shu Ito;Piura;Debito/Credito;36603.1395;13/01/2025
50753;SO50753;30/04/2024;12/05/2024;12/05/2024;5;29562 - 38901964;SC;Steven;Brown;Shu Ito;Piura;Debito/Credito;52108.7806;13/01/2025
49542;SO49542;28/01/2024;09/02/2024;09/02/2024;5;29635 - 10490022635;SC;Rob;Caron;Michael Blythe;La Libertad;Debito/Credito;2527.2998;13/01/2025
50751;SO50751;30/04/2024;09/05/2024;09/05/2024;5;29635 - 10490022635;SC;Rob;Caron;Michael Blythe;La Libertad;Debito/Credito;1493.9703;13/01/2025
53611;SO53611;31/07/2024;12/08/2024;14/08/2024;5;29635 - 10490022635;SC;Rob;Caron;Michael Blythe;La Libertad;Debito/Credito;1915.542;13/01/2025
59057;SO59057;30/10/2024;12/11/2024;11/11/2024;5;29635 - 10490022635;SC;Rob;Caron;Michael Blythe;La Libertad;Debito/Credito;2294.298;13/01/2025
65314;SO65314;29/01/2025;10/02/2025;10/02/2025;5;29635 - 10490022635;SC;Rob;Caron;Michael Blythe;La Libertad;Debito/Credito;1502.976;13/01/2025
49543;SO49543;28/01/2024;10/02/2024;09/02/2024;5;29915 - 80399555;SC;Andrew;Kobylinski;Pamela Ansman-Wolfe;Lima;Debito/Credito;209.256;13/01/2025
53576;SO53576;31/07/2024;06/08/2024;06/08/2024;5;29915 - 80399555;SC;Andrew;Kobylinski;Pamela Ansman-Wolfe;Lima;Debito/Credito;44050.2084;13/01/2025
59021;SO59021;30/10/2024;13/11/2024;11/11/2024;5;29915 - 80399555;SC;Andrew;Kobylinski;Pamela Ansman-Wolfe;Lima;Debito/Credito;44961.0181;13/01/2025
65263;SO65263;29/01/2025;06/02/2025;06/02/2025;5;29915 - 80399555;SC;Andrew;Kobylinski;Pamela Ansman-Wolfe;Lima;Debito/Credito;42553.422;13/01/2025
53498;SO53498;31/07/2024;12/08/2024;12/08/2024;5;29529 - 83136389;SC;Phillip;Bacalzo;Lynn Tsoflias;Cajamarca;Debito/Credito;1912.446;13/01/2025
59001;SO59001;30/10/2024;12/11/2024;11/11/2024;5;29529 - 83136389;SC;Phillip;Bacalzo;Lynn Tsoflias;Cajamarca;Debito/Credito;1021.536;13/01/2025
65222;SO65222;29/01/2025;05/02/2025;05/02/2025;5;29529 - 83136389;SC;Phillip;Bacalzo;Lynn Tsoflias;;Debito/Credito;445.41;13/01/2025
49545;SO49545;28/01/2024;09/02/2024;09/02/2024;5;29838 - 10838831714;SC;Fran;Highfill;Jillian Carson;Arequipa;Debito/Credito;418.8197;13/01/2025
50755;SO50755;30/04/2024;12/05/2024;12/05/2024;5;29838 - 10838831714;SC;Fran;Highfill;Jillian Carson;Arequipa;Debito/Credito;671.4104;13/01/2025
53564;SO53564;31/07/2024;12/08/2024;12/08/2024;5;29838 - 10838831714;SC;Fran;Highfill;Jillian Carson;Arequipa;Debito/Credito;2.748;13/01/2025
59007;SO59007;30/10/2024;07/11/2024;07/11/2024;5;29838 - 10838831714;SC;Fran;Highfill;Jillian Carson;Arequipa;Debito/Credito;1142.856;13/01/2025
65262;SO65262;29/01/2025;12/02/2025;10/02/2025;5;29838 - 10838831714;SC;Fran;Highfill;Jillian Carson;Arequipa;Debito/Credito;225.87;13/01/2025
49546;SO49546;28/01/2024;09/02/2024;09/02/2024;5;29980 - 10258944106;SC;Tomas;Manzanares;José Saraiva;Lambayeque;Debito/Credito;113.97;13/01/2025
50730;SO50730;30/04/2024;09/05/2024;09/05/2024;5;29980 - 10258944106;SC;Tomas;Manzanares;José Saraiva;Lambayeque;Debito/Credito;205.146;13/01/2025
49548;SO49548;28/01/2024;09/02/2024;09/02/2024;5;29873 - 10310221465;SC;Mary;Alexander;Tete Mensa-Annan;Lima;Debito/Credito;6577.116;13/01/2025
50758;SO50758;30/04/2024;13/05/2024;12/05/2024;5;29873 - 10310221465;SC;Mary;Alexander;Tete Mensa-Annan;Lima;Debito/Credito;4515.9833;13/01/2025
53623;SO53623;31/07/2024;12/08/2024;12/08/2024;5;29873 - 10310221465;SC;Mary;Alexander;Tete Mensa-Annan;;Debito/Credito;7798.806;13/01/2025
59065;SO59065;30/10/2024;06/11/2024;06/11/2024;5;29873 - 10310221465;SC;Mary;Alexander;Tete Mensa-Annan;Lima;Debito/Credito;1644.942;13/01/2025
65322;SO65322;29/01/2025;11/02/2025;10/02/2025;5;29873 - 10310221465;SC;Mary;Alexander;Tete Mensa-Annan;Lima;Debito/Credito;6047.916;13/01/2025
49885;SO49885;28/02/2024;12/03/2024;12/03/2024;5;29533 - 3749451;SC;Douglas;Baldwin;Jillian Carson;La Libertad;Debito/Credito;4263.1696;13/01/2025
51149;SO51149;30/05/2024;07/06/2024;07/06/2024;5;29533 - 3749451;SC;Douglas;Baldwin;Jillian Carson;La Libertad;Debito/Credito;6768.216;13/01/2025
55302;SO55302;30/08/2024;11/09/2024;11/09/2024;5;29533 - 3749451;SC;Douglas;Baldwin;Jillian Carson;La Libertad;Debito/Credito;11532.702;13/01/2025
61234;SO61234;30/11/2024;12/12/2024;12/12/2024;5;29533 - 3749451;SC;Douglas;Baldwin;Jillian Carson;La Libertad;Debito/Credito;10127.724;13/01/2025
67332;SO67332;01/03/2025;14/03/2025;13/03/2025;5;29533 - 3749451;SC;Douglas;Baldwin;Jillian Carson;La Libertad;Debito/Credito;8344.098;13/01/2025
53474;SO53474;31/07/2024;08/08/2024;08/08/2024;5;29534 - 52396329;SC;Jennifer;Bales;Tsvi Reiter;Cusco;Debito/Credito;26776.3823;13/01/2025
58924;SO58924;30/10/2024;05/11/2024;05/11/2024;5;29534 - 52396329;SC;Jennifer;Bales;Tsvi Reiter;Cusco;Debito/Credito;26653.374;13/01/2025
65220;SO65220;29/01/2025;11/02/2025;10/02/2025;5;29534 - 52396329;SC;Jennifer;Bales;Tsvi Reiter;Cusco;Debito/Credito;27686.61;13/01/2025
53557;SO53557;31/07/2024;09/08/2024;09/08/2024;5;29537 - 40187279;SC;Rebecca;Barley;Lynn Tsoflias;Cajamarca;Debito/Credito;400.104;13/01/2025
58947;SO58947;30/10/2024;11/11/2024;11/11/2024;5;29537 - 40187279;SC;Rebecca;Barley;Lynn Tsoflias;Cajamarca;Debito/Credito;1807.038;13/01/2025
51710;SO51710;30/06/2024;12/07/2024;12/07/2024;5;29538 - 45460543;SC;Brenda;Barlow;Lynn Tsoflias;Cajamarca;Debito/Credito;18061.4216;13/01/2025
57032;SO57032;30/09/2024;12/10/2024;14/10/2024;5;29538 - 45460543;SC;Brenda;Barlow;Lynn Tsoflias;Cajamarca;Debito/Credito;18243.51;13/01/2025
63145;SO63145;31/12/2024;12/01/2025;12/01/2025;5;29538 - 45460543;SC;Brenda;Barlow;Lynn Tsoflias;Cajamarca;Debito/Credito;12058.002;13/01/2025
50192;SO50192;30/03/2024;11/04/2024;11/04/2024;5;29539 - 10280374813;SC;Josh;Barnhill;Garrett Vargas;Ica;Debito/Credito;5219.0495;13/01/2025
51698;SO51698;30/06/2024;12/07/2024;12/07/2024;5;29539 - 10280374813;SC;Josh;Barnhill;Garrett Vargas;Ica;Debito/Credito;5836.104;13/01/2025
57016;SO57016;30/09/2024;12/10/2024;12/10/2024;5;29539 - 10280374813;SC;Josh;Barnhill;Garrett Vargas;Ica;Debito/Credito;4937.514;13/01/2025
63127;SO63127;31/12/2024;13/01/2025;12/01/2025;5;29539 - 10280374813;SC;Josh;Barnhill;Garrett Vargas;Ica;Debito/Credito;7879.098;13/01/2025
50212;SO50212;30/03/2024;11/04/2024;11/04/2024;5;29540 - 17951566;SC;Adam;Barr;Tsvi Reiter;Cusco;Debito/Credito;6670.4813;13/01/2025
51718;SO51718;30/06/2024;12/07/2024;12/07/2024;5;29540 - 17951566;SC;Adam;Barr;Tsvi Reiter;Cusco;Debito/Credito;4715.8695;13/01/2025
57039;SO57039;30/09/2024;13/10/2024;12/10/2024;5;29540 - 17951566;SC;Adam;Barr;Tsvi Reiter;Cusco;Debito/Credito;2679.402;13/01/2025
63151;SO63151;31/12/2024;06/01/2025;06/01/2025;5;29540 - 17951566;SC;Adam;Barr;Tsvi Reiter;Cusco;Debito/Credito;4718.898;13/01/2025
51690;SO51690;30/06/2024;13/07/2024;12/07/2024;5;29542 - 5339607;SC;David;Bartness;Rachel Valdez;Junín;Debito/Credito;3170.628;13/01/2025
57078;SO57078;30/09/2024;12/10/2024;12/10/2024;5;29542 - 5339607;SC;David;Bartness;Rachel Valdez;;Debito/Credito;158.43;13/01/2025
63168;SO63168;31/12/2024;08/01/2025;08/01/2025;5;29542 - 5339607;SC;David;Bartness;Rachel Valdez;Junín;Debito/Credito;864.654;13/01/2025
50290;SO50290;30/03/2024;11/04/2024;11/04/2024;5;29543 - 87594829;SC;Karel;Bates;Jillian Carson;Arequipa;Debito/Credito;37329.3665;13/01/2025
51860;SO51860;30/06/2024;12/07/2024;12/07/2024;5;29543 - 87594829;SC;Karel;Bates;Jillian Carson;Arequipa;Debito/Credito;71029.152;13/01/2025
57141;SO57141;30/09/2024;12/10/2024;12/10/2024;5;29543 - 87594829;SC;Karel;Bates;Jillian Carson;Arequipa;Debito/Credito;43072.692;13/01/2025
63279;SO63279;31/12/2024;12/01/2025;12/01/2025;5;29543 - 87594829;SC;Karel;Bates;Jillian Carson;Arequipa;Debito/Credito;27078.936;13/01/2025
50250;SO50250;30/03/2024;12/04/2024;11/04/2024;5;29544 - 91359636;SC;Shaun;Beasley;Garrett Vargas;Ica;Debito/Credito;2993.1557;13/01/2025
51843;SO51843;30/06/2024;12/07/2024;12/07/2024;5;29544 - 91359636;SC;Shaun;Beasley;Garrett Vargas;Ica;Debito/Credito;9759.948;13/01/2025
57155;SO57155;30/09/2024;12/10/2024;12/10/2024;5;29544 - 91359636;SC;Shaun;Beasley;Garrett Vargas;Ica;Debito/Credito;6609.3206;13/01/2025
63178;SO63178;31/12/2024;09/01/2025;09/01/2025;5;29544 - 91359636;SC;Shaun;Beasley;Garrett Vargas;Ica;Debito/Credito;4676.904;13/01/2025
49846;SO49846;28/02/2024;12/03/2024;12/03/2024;5;29545 - 10454517364;SC;John;Beaver;Tete Mensa-Annan;Lima;Debito/Credito;249.54;13/01/2025
51872;SO51872;30/06/2024;12/07/2024;12/07/2024;5;29547 - 29132785;SC;Benjamin;Becker;Lynn Tsoflias;Cajamarca;Debito/Credito;356.898;13/01/2025
57189;SO57189;30/09/2024;14/10/2024;12/10/2024;5;29547 - 29132785;SC;Benjamin;Becker;Lynn Tsoflias;;Debito/Credito;1466.01;13/01/2025
63292;SO63292;31/12/2024;08/01/2025;08/01/2025;5;29547 - 29132785;SC;Benjamin;Becker;Lynn Tsoflias;Cajamarca;Debito/Credito;1466.01;13/01/2025
49869;SO49869;28/02/2024;13/03/2024;12/03/2024;5;29549 - 26989810;SC;Shane;Belli;Tsvi Reiter;Cusco;Debito/Credito;38642.3176;13/01/2025
53514;SO53514;31/07/2024;12/08/2024;12/08/2024;5;29550 - 23432589;SC;Stanley;Alan;David Campbell;Lima;Debito/Credito;55103.4671;13/01/2025
58961;SO58961;30/10/2024;11/11/2024;11/11/2024;5;29550 - 23432589;SC;Stanley;Alan;David Campbell;Lima;Debito/Credito;55710.618;13/01/2025
65234;SO65234;29/01/2025;06/02/2025;06/02/2025;5;29550 - 23432589;SC;Stanley;Alan;David Campbell;Lima;Debito/Credito;52756.092;13/01/2025
53567;SO53567;31/07/2024;14/08/2024;12/08/2024;5;29551 - 87421229;SC;Mason;Bendixen;Jillian Carson;Arequipa;Debito/Credito;28995.9788;13/01/2025
59075;SO59075;30/10/2024;11/11/2024;11/11/2024;5;29551 - 87421229;SC;Mason;Bendixen;Jillian Carson;Arequipa;Debito/Credito;35538.9074;13/01/2025
65245;SO65245;29/01/2025;10/02/2025;10/02/2025;5;29551 - 87421229;SC;Mason;Bendixen;Jillian Carson;Arequipa;Debito/Credito;28094.532;13/01/2025
53505;SO53505;31/07/2024;09/08/2024;09/08/2024;5;29552 - 96996111;SC;John;Bennetts;Rachel Valdez;Junín;Debito/Credito;40683.5406;13/01/2025
58951;SO58951;30/10/2024;12/11/2024;11/11/2024;5;29552 - 96996111;SC;John;Bennetts;Rachel Valdez;Junín;Debito/Credito;32797.2657;13/01/2025
65228;SO65228;29/01/2025;10/02/2025;10/02/2025;5;29552 - 96996111;SC;John;Bennetts;Rachel Valdez;Junín;Debito/Credito;28953.564;13/01/2025
53599;SO53599;31/07/2024;12/08/2024;12/08/2024;5;29553 - 6057709;SC;Edna;Benson;Michael Blythe;Piura;Debito/Credito;1667.94;13/01/2025
59041;SO59041;30/10/2024;11/11/2024;11/11/2024;5;29553 - 6057709;SC;Edna;Benson;Michael Blythe;Piura;Debito/Credito;6784.296;13/01/2025
65277;SO65277;29/01/2025;10/02/2025;10/02/2025;5;29553 - 6057709;SC;Edna;Benson;Michael Blythe;Piura;Debito/Credito;9197.118;13/01/2025
50201;SO50201;30/03/2024;11/04/2024;14/04/2024;5;29554 - 99678899;SC;Payton;Benson;Jillian Carson;La Libertad;Debito/Credito;1879.176;13/01/2025
51709;SO51709;30/06/2024;12/07/2024;12/07/2024;5;29554 - 99678899;SC;Payton;Benson;Jillian Carson;La Libertad;Debito/Credito;173.394;13/01/2025
57102;SO57102;30/09/2024;12/10/2024;12/10/2024;5;29555 - 55996220;SC;Max;Benson;Jillian Carson;Arequipa;Debito/Credito;323.994;13/01/2025
51804;SO51804;30/06/2024;13/07/2024;12/07/2024;5;29556 - 87489627;SC;Scot;Bent;Lynn Tsoflias;Cajamarca;Debito/Credito;868.854;13/01/2025
57059;SO57059;30/09/2024;12/10/2024;12/10/2024;5;29556 - 87489627;SC;Scot;Bent;Syed Abbas;Cajamarca;Debito/Credito;2860.884;13/01/2025
63164;SO63164;31/12/2024;13/01/2025;12/01/2025;5;29556 - 87489627;SC;Scot;Bent;Lynn Tsoflias;Cajamarca;Debito/Credito;2888.262;13/01/2025
53483;SO53483;31/07/2024;12/08/2024;12/08/2024;5;29557 - 17190967;SC;Alexander;Berger;Garrett Vargas;Ica;Debito/Credito;61044.4562;13/01/2025
58932;SO58932;30/10/2024;05/11/2024;05/11/2024;5;29557 - 17190967;SC;Alexander;Berger;Garrett Vargas;Ica;Debito/Credito;71891.3168;13/01/2025
65189;SO65189;29/01/2025;10/02/2025;10/02/2025;5;29557 - 17190967;SC;Alexander;Berger;Garrett Vargas;Ica;Debito/Credito;32755.8056;13/01/2025
50233;SO50233;30/03/2024;05/04/2024;08/04/2024;5;29558 - 63620690;SC;John;Berger;Jae Pak;Ica;Debito/Credito;3870.7287;13/01/2025
51756;SO51756;30/06/2024;12/07/2024;12/07/2024;5;29558 - 63620690;SC;John;Berger;Jae Pak;Ica;Debito/Credito;31.584;13/01/2025
50298;SO50298;30/03/2024;11/04/2024;11/04/2024;5;29560 - 89619485;SC;Matthias;Berndt;Shu Ito;Piura;Debito/Credito;41637.5885;13/01/2025
51842;SO51842;30/06/2024;12/07/2024;12/07/2024;5;29560 - 89619485;SC;Matthias;Berndt;Shu Ito;Piura;Debito/Credito;44628.9968;13/01/2025
57157;SO57157;30/09/2024;07/10/2024;07/10/2024;5;29560 - 89619485;SC;Matthias;Berndt;Shu Ito;Piura;Debito/Credito;30687.702;13/01/2025
63263;SO63263;31/12/2024;12/01/2025;12/01/2025;5;29560 - 89619485;SC;Matthias;Berndt;Shu Ito;Piura;Debito/Credito;21524.142;13/01/2025
51760;SO51760;30/06/2024;12/07/2024;13/07/2024;5;29561 - 20727352358;SC;John;Berry;Tsvi Reiter;Cusco;Debito/Credito;42188.4683;13/01/2025
57074;SO57074;30/09/2024;12/10/2024;14/10/2024;5;29561 - 20727352358;SC;John;Berry;Tsvi Reiter;Cusco;Debito/Credito;37420.698;13/01/2025
63293;SO63293;31/12/2024;12/01/2025;12/01/2025;5;29561 - 20727352358;SC;John;Berry;Tsvi Reiter;Cusco;Debito/Credito;24818.376;13/01/2025
53524;SO53524;31/07/2024;13/08/2024;12/08/2024;5;29563 - 82354600;SC;Chris;Bidelman;Tsvi Reiter;Cusco;Debito/Credito;53584.4454;13/01/2025
58971;SO58971;30/10/2024;05/11/2024;07/11/2024;5;29563 - 82354600;SC;Chris;Bidelman;Tsvi Reiter;Cusco;Debito/Credito;37323.8223;13/01/2025
65207;SO65207;29/01/2025;10/02/2025;11/02/2025;5;29563 - 82354600;SC;Chris;Bidelman;Tsvi Reiter;Cusco;Debito/Credito;36942.4556;13/01/2025
51735;SO51735;30/06/2024;07/07/2024;07/07/2024;5;29564 - 33148937;SC;Mary;Billstrom;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;85091.667;13/01/2025
57054;SO57054;30/09/2024;12/10/2024;12/10/2024;5;29564 - 33148937;SC;Mary;Billstrom;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;93077.7178;13/01/2025
63204;SO63204;31/12/2024;12/01/2025;12/01/2025;5;29564 - 33148937;SC;Mary;Billstrom;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;44660.778;13/01/2025
49824;SO49824;28/02/2024;12/03/2024;12/03/2024;5;29565 - 36843994;SC;Jimmy;Bischoff;Linda Mitchell;Piura;Debito/Credito;44.994;13/01/2025
55285;SO55285;30/08/2024;11/09/2024;11/09/2024;5;29565 - 36843994;SC;Jimmy;Bischoff;Linda Mitchell;Piura;Debito/Credito;398.502;13/01/2025
61178;SO61178;30/11/2024;13/12/2024;12/12/2024;5;29565 - 36843994;SC;Jimmy;Bischoff;Linda Mitchell;Piura;Debito/Credito;2689.176;13/01/2025
51702;SO51702;30/06/2024;08/07/2024;08/07/2024;5;29567 - 69392246;SC;Jackie;Blackwell;Jae Pak;;Debito/Credito;1506.564;13/01/2025
57021;SO57021;30/09/2024;14/10/2024;12/10/2024;5;29567 - 69392246;SC;Jackie;Blackwell;Jae Pak;Ica;Debito/Credito;221.946;13/01/2025
63139;SO63139;31/12/2024;12/01/2025;12/01/2025;5;29567 - 69392246;SC;Jackie;Blackwell;Jae Pak;Ica;Debito/Credito;402.066;13/01/2025
50274;SO50274;30/03/2024;11/04/2024;11/04/2024;5;29569 - 52225080;SC;Linda;Burnett;Michael Blythe;La Libertad;Debito/Credito;2184.6753;13/01/2025
51807;SO51807;30/06/2024;12/07/2024;12/07/2024;5;29569 - 52225080;SC;Linda;Burnett;Michael Blythe;La Libertad;Debito/Credito;3669.516;13/01/2025
57113;SO57113;30/09/2024;12/10/2024;12/10/2024;5;29569 - 52225080;SC;Linda;Burnett;Michael Blythe;La Libertad;Debito/Credito;4465.518;13/01/2025
63162;SO63162;31/12/2024;09/01/2025;09/01/2025;5;29569 - 52225080;SC;Linda;Burnett;Michael Blythe;La Libertad;Debito/Credito;293.178;13/01/2025
49887;SO49887;28/02/2024;13/03/2024;12/03/2024;5;29570 - 91855722;SC;Michael;Blythe;Michael Blythe;Piura;Debito/Credito;3502.5609;13/01/2025
51144;SO51144;30/05/2024;11/06/2024;11/06/2024;5;29570 - 91855722;SC;Michael;Blythe;Michael Blythe;Piura;Debito/Credito;7009.1177;13/01/2025
55310;SO55310;30/08/2024;11/09/2024;11/09/2024;5;29570 - 91855722;SC;Michael;Blythe;Michael Blythe;Piura;Debito/Credito;9679.596;13/01/2025
61247;SO61247;30/11/2024;08/12/2024;08/12/2024;5;29570 - 91855722;SC;Michael;Blythe;Michael Blythe;Piura;Debito/Credito;3263.346;13/01/2025
67318;SO67318;01/03/2025;13/03/2025;13/03/2025;5;29570 - 91855722;SC;Michael;Blythe;Michael Blythe;Piura;Debito/Credito;5871.15;13/01/2025
50215;SO50215;30/03/2024;08/04/2024;08/04/2024;5;29571 - 46481210;SC;Gabriel;Bockenkamp;Tete Mensa-Annan;Lima;Debito/Credito;3792.9456;13/01/2025
51723;SO51723;30/06/2024;12/07/2024;12/07/2024;5;29571 - 46481210;SC;Gabriel;Bockenkamp;Tete Mensa-Annan;Lima;Debito/Credito;3492.012;13/01/2025
57109;SO57109;30/09/2024;13/10/2024;12/10/2024;5;29571 - 46481210;SC;Gabriel;Bockenkamp;Tete Mensa-Annan;Lima;Debito/Credito;5639.352;13/01/2025
63158;SO63158;31/12/2024;08/01/2025;08/01/2025;5;29571 - 46481210;SC;Gabriel;Bockenkamp;Tete Mensa-Annan;Lima;Debito/Credito;3047.946;13/01/2025
53568;SO53568;31/07/2024;12/08/2024;12/08/2024;5;29572 - 56419194;SC;Corinna;Bolender;Tsvi Reiter;Cusco;Debito/Credito;2614.5869;13/01/2025
59073;SO59073;30/10/2024;11/11/2024;11/11/2024;5;29572 - 56419194;SC;Corinna;Bolender;Tsvi Reiter;Cusco;Debito/Credito;2491.2131;13/01/2025
65249;SO65249;29/01/2025;05/02/2025;05/02/2025;5;29572 - 56419194;SC;Corinna;Bolender;Tsvi Reiter;Cusco;Debito/Credito;8866.68;13/01/2025
50692;SO50692;30/04/2024;13/05/2024;16/05/2024;5;29573 - 56929877;SC;Luis;Bonifaz;Linda Mitchell;Piura;Debito/Credito;3715.1625;13/01/2025
51732;SO51732;30/06/2024;12/07/2024;12/07/2024;5;29575 - 26252165;SC;Stephanie;Bourne;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;356.898;13/01/2025
57048;SO57048;30/09/2024;12/10/2024;12/10/2024;5;29575 - 26252165;SC;Stephanie;Bourne;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;24.294;13/01/2025
55279;SO55279;30/08/2024;11/09/2024;11/09/2024;5;29578 - 20951677823;SC;David;Bradley;Tsvi Reiter;Cusco;Debito/Credito;323.994;13/01/2025
49826;SO49826;28/02/2024;13/03/2024;12/03/2024;5;29580 - 22992858;SC;Richard;Bready;David Campbell;Lima;Debito/Credito;73963.2625;13/01/2025
51089;SO51089;30/05/2024;11/06/2024;11/06/2024;5;29580 - 22992858;SC;Richard;Bready;David Campbell;Lima;Debito/Credito;74149.9515;13/01/2025
55241;SO55241;30/08/2024;08/09/2024;08/09/2024;5;29580 - 22992858;SC;Richard;Bready;David Campbell;Lima;Debito/Credito;60519.9533;13/01/2025
61182;SO61182;30/11/2024;09/12/2024;09/12/2024;5;29580 - 22992858;SC;Richard;Bready;David Campbell;Lima;Debito/Credito;52697.2377;13/01/2025
67266;SO67266;01/03/2025;13/03/2025;13/03/2025;5;29580 - 22992858;SC;Richard;Bready;David Campbell;Lima;Debito/Credito;70533.0247;13/01/2025
57165;SO57165;30/09/2024;08/10/2024;08/10/2024;5;29583 - 5424660;SC;Alan;Brewer;Michael Blythe;La Libertad;Debito/Credito;158.43;13/01/2025
51750;SO51750;30/06/2024;12/07/2024;12/07/2024;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;8398.5368;13/01/2025
51753;SO51753;30/06/2024;12/07/2024;12/07/2024;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;4667.6435;13/01/2025
57066;SO57066;30/09/2024;08/10/2024;08/10/2024;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;3791.0964;13/01/2025
57069;SO57069;30/09/2024;13/10/2024;12/10/2024;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;6673.044;13/01/2025
63166;SO63166;31/12/2024;09/01/2025;09/01/2025;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;4510.0224;13/01/2025
63211;SO63211;31/12/2024;14/01/2025;12/01/2025;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;3472.422;13/01/2025
49891;SO49891;28/02/2024;12/03/2024;12/03/2024;5;29587 - 85112139;SC;John;Brooks;José Saraiva;Lambayeque;Debito/Credito;42641.7932;13/01/2025
51143;SO51143;30/05/2024;11/06/2024;11/06/2024;5;29587 - 85112139;SC;John;Brooks;José Saraiva;Lambayeque;Debito/Credito;59333.5671;13/01/2025
55323;SO55323;30/08/2024;11/09/2024;11/09/2024;5;29587 - 85112139;SC;John;Brooks;José Saraiva;Lambayeque;Debito/Credito;38534.6325;13/01/2025
61238;SO61238;30/11/2024;12/12/2024;12/12/2024;5;29587 - 85112139;SC;John;Brooks;José Saraiva;Lambayeque;Debito/Credito;22608.8577;13/01/2025
67343;SO67343;01/03/2025;13/03/2025;13/03/2025;5;29587 - 85112139;SC;John;Brooks;José Saraiva;Lambayeque;Debito/Credito;36831.1713;13/01/2025
50305;SO50305;30/03/2024;12/04/2024;11/04/2024;5;29588 - 69745742;SC;Willie;Brooks;Tete Mensa-Annan;;Debito/Credito;647.994;13/01/2025
51865;SO51865;30/06/2024;08/07/2024;08/07/2024;5;29588 - 69745742;SC;Willie;Brooks;Tete Mensa-Annan;Lima;Debito/Credito;514.008;13/01/2025
57135;SO57135;30/09/2024;14/10/2024;12/10/2024;5;29588 - 69745742;SC;Willie;Brooks;Tete Mensa-Annan;Lima;Debito/Credito;5649.528;13/01/2025
63268;SO63268;31/12/2024;08/01/2025;08/01/2025;5;29588 - 69745742;SC;Willie;Brooks;Tete Mensa-Annan;Lima;Debito/Credito;3597.294;13/01/2025
51169;SO51169;30/05/2024;12/06/2024;11/06/2024;5;29589 - 29529597;SC;Carolee;Brown;Rachel Valdez;Junín;Debito/Credito;62654.9612;13/01/2025
55309;SO55309;30/08/2024;11/09/2024;11/09/2024;5;29589 - 29529597;SC;Carolee;Brown;Rachel Valdez;Junín;Debito/Credito;47758.7523;13/01/2025
61263;SO61263;30/11/2024;12/12/2024;12/12/2024;5;29589 - 29529597;SC;Carolee;Brown;Rachel Valdez;Junín;Debito/Credito;29625.689;13/01/2025
67324;SO67324;01/03/2025;07/03/2025;07/03/2025;5;29589 - 29529597;SC;Carolee;Brown;Rachel Valdez;Junín;Debito/Credito;57288.1826;13/01/2025
50285;SO50285;30/03/2024;12/04/2024;11/04/2024;5;29590 - 73298427;SC;Jo;Brown;Jillian Carson;La Libertad;Debito/Credito;283.23;13/01/2025
51862;SO51862;30/06/2024;12/07/2024;12/07/2024;5;29590 - 73298427;SC;Jo;Brown;Jillian Carson;La Libertad;Debito/Credito;4130.982;13/01/2025
57129;SO57129;30/09/2024;12/10/2024;12/10/2024;5;29590 - 73298427;SC;Jo;Brown;Jillian Carson;La Libertad;Debito/Credito;805.788;13/01/2025
63286;SO63286;31/12/2024;13/01/2025;12/01/2025;5;29590 - 73298427;SC;Jo;Brown;Jillian Carson;La Libertad;Debito/Credito;338.994;13/01/2025
51091;SO51091;30/05/2024;06/06/2024;06/06/2024;5;29591 - 79251643;SC;Robert;Brown;Michael Blythe;La Libertad;Debito/Credito;4805.5328;13/01/2025
